Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Price range,Aggregate rating,Votes,Latitude,Longitude,CostBucket,Rating
308526,Sweet Toof Designer Cakes,New Delhi,bakery,250,1,3.1,7,28.60545101,77.29909826,low,3.1
301118,The Chef,New Delhi,north indian,600,2,3.2,23,28.5894261,77.3084321,medium,3.2
309551,The Edge Cafe,New Delhi,fast food,400,1,3.1,53,28.61092375,77.28917677,medium,3.1
9736,The Epicure - Fraser Suites,New Delhi,asian,2000,4,3.1,80,28.5939142,77.29954,high,3.1
18022625,Udupidarshini Veg Restaurant,New Delhi,chinese,550,2,3.4,33,28.6076829,77.2957443,medium,3.4
18420679,36 lebzelter,New Delhi,bakery,150,1,3.7,39,0.0,0.0,low,3.7
301361,Baked Buns,New Delhi,fast food,500,2,3.6,165,28.6040018,77.3347996,medium,3.6
312991,Freakin Beans,New Delhi,cafe,250,1,3.7,72,28.6068499,77.2905678,low,3.7
18277153,Nutri Cafe,New Delhi,fast food,500,2,3.7,49,28.5975729,77.2952729,medium,3.7
18273548,Senorita's,New Delhi,mexican,550,2,3.7,57,28.597776,77.2949672,medium,3.7
18399818,Village - The House of Food,New Delhi,street food,300,1,3.7,65,28.6087318,77.29340594,low,3.7
8062,Aman Vaishno Dhaba,New Delhi,north indian,150,1,0.0,1,28.594717,77.3122819,low,0.0
304254,Anupam Hotel,New Delhi,north indian,200,1,0.0,2,28.5901962,77.3078828,low,0.0
18469823,Bake Bank,New Delhi,bakery,300,1,0.0,0,28.60724844,77.29497844,low,0.0
18057803,Buzybee,New Delhi,bakery,300,1,0.0,0,0.0,0.0,low,0.0
18208900,Cafe Tandoor,New Delhi,fast food,250,1,0.0,2,0.0,0.0,low,0.0
18420694,Chawlas 2,New Delhi,north indian,500,2,0.0,1,28.6073217,77.295699,medium,0.0
18438463,Choksi Chinese,New Delhi,chinese,200,1,0.0,0,28.5899497,77.3086422,low,0.0
18317329,Desi Chulha,New Delhi,north indian,400,1,0.0,0,28.6097862,77.2958351,medium,0.0
18442896,Fumble Foods,New Delhi,north indian,150,1,0.0,0,0.0,0.0,low,0.0
18494989,Games v/s Cafe,New Delhi,cafe,200,1,0.0,0,28.6067005,77.29572514,low,0.0
18432170,Goodies- Snacks N More,New Delhi,fast food,400,1,0.0,1,0.0,0.0,medium,0.0
18489526,Grubhouse Cafe,New Delhi,fast food,300,1,0.0,0,0.0,0.0,low,0.0
18375372,Mr. Baker's,New Delhi,bakery,250,1,0.0,1,28.6073554,77.2956929,low,0.0
8108,Muradabadi Chicken Biryani & Dhaba,New Delhi,north indian,450,1,0.0,3,28.589274,77.3063531,medium,0.0
6237,Pakiza Restaurant,New Delhi,north indian,600,2,0.0,2,28.60906117,77.30888665,medium,0.0
311993,Riddhi Siddhi Restaurant,New Delhi,north indian,200,1,0.0,2,28.5903191,77.3091618,low,0.0
18479003,Rockers & Shockers,New Delhi,north indian,550,2,0.0,0,0.0,0.0,medium,0.0
18472612,Saikutir Food,New Delhi,north indian,200,1,0.0,0,0.0,0.0,low,0.0
18357972,Satnaam Foods,New Delhi,north indian,300,1,0.0,0,0.0,0.0,low,0.0
18375388,Senorita's,New Delhi,mexican,300,1,0.0,3,28.6068399,77.2905299,low,0.0
18292453,Shri Bala Ji Rasoi,New Delhi,north indian,200,1,0.0,0,28.6051709,77.296163,low,0.0
18421494,South Indian,New Delhi,south indian,150,1,0.0,0,0.0,0.0,low,0.0
8033,Tip Top Eating Corner,New Delhi,north indian,100,1,0.0,0,28.5905357,77.3093426,low,0.0
18360957,ToLoveFromLove,New Delhi,bakery,300,1,0.0,0,0.0,0.0,low,0.0
18281993,Tripti Foods,New Delhi,south indian,200,1,0.0,1,28.60682357,77.29558725,low,0.0
18282003,U Like,New Delhi,bakery,150,1,0.0,3,28.5980675,77.294938,low,0.0
18421492,Zayka chicken restaurant,New Delhi,north indian,300,1,0.0,0,28.6073214,77.2960093,low,0.0
6190,Cafe Coffee Day,New Delhi,cafe,450,1,2.4,49,28.6070669,77.290606,medium,2.4
2017,Food Fantasy,New Delhi,north indian,500,2,2.4,76,28.6082787,77.2928015,medium,2.4
308812,Just Chinese,New Delhi,chinese,300,1,2.4,36,28.6088911,77.2935856,low,2.4
308848,Agarwal Bikaneri Sweets,New Delhi,mithai,100,1,3.1,12,28.6185258,77.2971024,low,3.1
301056,Bikaner Sweets,New Delhi,mithai,100,1,2.8,14,28.6198235,77.3007976,low,2.8
301692,Breadz,New Delhi,bakery,300,1,3.3,48,28.6170417,77.2960034,low,3.3
18265707,Desi Jugaad,New Delhi,north indian,350,1,3.2,12,28.6193114,77.30071865,medium,3.2
18368006,Food Trax,New Delhi,chinese,300,1,2.9,4,28.61981733,77.30117932,low,2.9
18225277,Hub Tub,New Delhi,chinese,300,1,3.0,7,28.61965104,77.30196454,low,3.0
2936,Malabar Foods,New Delhi,north indian,500,2,2.7,49,28.6196099,77.3010973,medium,2.7
18291201,Mitra Di Chaap,New Delhi,street food,300,1,3.0,5,28.61961396,77.29992136,low,3.0
3854,New Hyderabadi Biryani House,New Delhi,north indian,500,2,2.5,25,28.6196741,77.301318,medium,2.5
308831,New Madras Cafe,New Delhi,south indian,250,1,2.8,11,28.6189331,77.3050334,low,2.8
301062,Roll Club,New Delhi,fast food,250,1,3.2,44,28.619632,77.3003716,low,3.2
5186,Sanju Cool & Hot Hut,New Delhi,north indian,250,1,2.8,8,28.6199149,77.3009259,low,2.8
3851,Sethi's Kabab & Curries,New Delhi,north indian,500,2,3.1,22,28.6198516,77.3013079,medium,3.1
305357,South Indian Fast Food,New Delhi,south indian,300,1,3.3,23,28.6186666,77.2970156,low,3.3
2019,Sweets and Spices,New Delhi,north indian,400,1,2.8,69,28.6196422,77.3008117,medium,2.8
305370,Urban Degchi Kitchen & Bar,New Delhi,north indian,1000,3,2.6,94,28.6194659,77.3008167,high,2.6
301053,Wah Ji Wah,New Delhi,north indian,400,1,3.1,81,28.619648,77.3003715,medium,3.1
308844,Zaiqa Kathi Roll & Momos,New Delhi,street food,150,1,3.3,16,28.6199122,77.3002431,low,3.3
308839,Duggal Snacks,New Delhi,street food,50,1,3.6,32,28.6193502,77.3006489,low,3.6
18440191,Granny's Flavour,New Delhi,street food,150,1,3.5,16,28.6195294,77.3014164,low,3.5
18203185,Moustache Coffee,New Delhi,cafe,400,1,3.7,79,28.61956952,77.30168425,medium,3.7
301047,Pradeep Pav Bhaji,New Delhi,street food,200,1,3.8,94,28.6194887,77.3020302,low,3.8
312492,Sandwich Factory,New Delhi,cafe,500,2,3.9,254,28.6192793,77.3011218,medium,3.9
4672,Scorpio Cafe,New Delhi,chinese,400,1,3.7,410,28.6196855,77.3012169,medium,3.7
311336,Veggie-Licious,New Delhi,north indian,450,1,3.6,100,28.6192865,77.3011572,medium,3.6
18379056,Creamy Creation,New Delhi,bakery,300,1,0.0,0,28.623975,77.309698,low,0.0
18440185,Evergreen Food Corner,New Delhi,fast food,350,1,0.0,3,28.6191348,77.2979348,medium,0.0
18440429,K.D Corner,New Delhi,north indian,300,1,0.0,0,28.6232139,77.3094479,low,0.0
2942,Slice Of Italy,New Delhi,italian,700,2,2.2,119,28.6197374,77.3011572,medium,2.2
301103,Anokha Chinese Hut,New Delhi,north indian,700,2,2.6,27,28.6038472,77.3296222,medium,2.6
18292451,Bobby Dhaba & Caterers,New Delhi,north indian,450,1,3.1,5,28.6042683,77.33470056,medium,3.1
9740,Clever Fox Cafe,New Delhi,north indian,900,2,3.0,25,28.6071702,77.3328617,high,3.0
301106,Dana Pani,New Delhi,north indian,300,1,2.8,4,28.6032214,77.3302432,low,2.8
6225,Hotel Malabar,New Delhi,kerala,300,1,3.0,24,28.6128083,77.3363682,low,3.0
301120,Lumbini Fast Point,New Delhi,chinese,400,1,3.0,30,28.6137147,77.3375211,medium,3.0
307850,Mayur Restaurant,New Delhi,north indian,400,1,2.8,19,28.613483,77.3369722,medium,2.8
18292449,MOC - The American Restaurant,New Delhi,american,400,1,2.6,35,28.61123545,77.33534496,medium,2.6
301116,Muradabadi Chicken Biryani,New Delhi,north indian,450,1,3.3,28,28.6054308,77.3335984,medium,3.3
8462,New Aggarwal Sweet Corner,New Delhi,mithai,100,1,2.7,11,28.6117841,77.3360236,low,2.7
309599,Pizza Castle,New Delhi,pizza,500,2,2.7,29,28.6103555,77.3351273,medium,2.7
309499,Punjabi Dhaba,New Delhi,north indian,200,1,3.0,6,28.6014232,77.3292098,low,3.0
300958,Qureshi Chicken Corner,New Delhi,north indian,200,1,3.0,6,28.6132677,77.3364154,low,3.0
301105,Samarpan Fast Food,New Delhi,chinese,300,1,2.9,9,28.6101623,77.3365387,low,2.9
311228,Shaan-E-Tandoorz,New Delhi,north indian,400,1,2.9,5,28.6078313,77.3390604,medium,2.9
6226,Sonu Sudh Bhojnalaya,New Delhi,north indian,250,1,2.8,10,28.6126674,77.336318,low,2.8
311229,The Test,New Delhi,north indian,500,2,2.9,4,28.6077552,77.3391034,medium,2.9
306555,True Blue,New Delhi,chinese,900,2,3.3,26,28.6076461,77.3390881,high,3.3
301110,Zaika Kathi Rolls,New Delhi,fast food,150,1,3.0,13,28.6029222,77.3292915,low,3.0
304986,Baked Buns,New Delhi,fast food,500,2,3.5,90,28.6040454,77.3347657,medium,3.5
311256,A One Muradabadi,New Delhi,north indian,300,1,0.0,3,28.6130176,77.336751,low,0.0
307847,Annapurna,New Delhi,north indian,100,1,0.0,1,28.6134753,77.3369792,low,0.0
18376492,Cake Walkers,New Delhi,bakery,200,1,0.0,2,28.61051668,77.33557563,low,0.0
6216,Harish And Sonu Sudh Bhojnalya,New Delhi,north indian,300,1,0.0,1,28.6082998,77.3340142,low,0.0
313360,Mitra Da Dhaba,New Delhi,north indian,200,1,0.0,2,28.6134959,77.3369754,low,0.0
18490756,Munchies Midnight Delivery,New Delhi,continental,300,1,0.0,1,28.60584544,77.3363461,low,0.0
18375376,Muradabadi Chicken Corner,New Delhi,mughlai,500,2,0.0,3,28.60777224,77.33908128,medium,0.0
18089212,Riyaz Chicken Corner,New Delhi,biryani,300,1,0.0,1,28.6133824,77.337972,low,0.0
18375395,Romano's Pizza,New Delhi,pizza,300,1,0.0,0,28.61364897,77.3371065,low,0.0
18237719,Royal Spice,New Delhi,continental,500,2,0.0,1,28.61080481,77.3351677,medium,0.0
18082236,Sonu Bhojanalya,New Delhi,north indian,250,1,0.0,2,28.6038407,77.329599,low,0.0
18375383,The Deshi Bites,New Delhi,north indian,500,2,0.0,0,28.60797505,77.33913861,medium,0.0
309979,Green Chick Chop,New Delhi,raw meats,350,1,3.0,7,28.5228127,77.1814052,medium,3.0
18025093,Mahara Hotel,New Delhi,north indian,400,1,2.9,4,28.5228887,77.1814337,medium,2.9
307990,Malik Vegetarian Rasoi,New Delhi,north indian,250,1,2.9,9,28.5227376,77.1818906,low,2.9
309517,Yash Aadi Food Corner,New Delhi,north indian,400,1,2.9,6,28.5237475,77.1938889,medium,2.9
18489842,#hashtag,New Delhi,cafe,500,2,0.0,0,28.5222051,77.1818649,medium,0.0
18350159,Al Zaika,New Delhi,mughlai,300,1,0.0,1,28.5244983,77.1912358,low,0.0
18375201,Ashiyan Foods,New Delhi,north indian,700,2,0.0,0,28.5266192,77.1901673,medium,0.0
18025127,Bake My Day,New Delhi,bakery,250,1,0.0,2,28.5222187,77.1818522,low,0.0
18478990,Bhutani Chaap,New Delhi,north indian,250,1,0.0,0,28.5222296,77.1818486,low,0.0
18433297,China Pan,New Delhi,chinese,200,1,0.0,0,28.5265467,77.190347,low,0.0
18472695,Chinese Fast Food,New Delhi,chinese,200,1,0.0,0,28.5279728,77.1919008,low,0.0
18415339,Dilkhush Punjabi Dhaba,New Delhi,north indian,500,2,0.0,3,28.515336,77.1790259,medium,0.0
311683,Dragun Hut,New Delhi,chinese,400,1,0.0,1,28.5230624,77.1956559,medium,0.0
313073,Giani's,New Delhi,ice cream,400,1,0.0,3,28.5266257,77.1873875,medium,0.0
18415338,Kathi House,New Delhi,fast food,200,1,0.0,0,28.5278328,77.192373,low,0.0
18168122,Kerala Kitchen & Restaurant,New Delhi,south indian,250,1,0.0,0,28.527825,77.1937384,low,0.0
18478992,Retro Kichen,New Delhi,chinese,300,1,0.0,0,28.5213242,77.1799022,low,0.0
18168124,The China Town,New Delhi,chinese,250,1,0.0,1,28.525991,77.192244,low,0.0
18414506,The Urban Dhaba,New Delhi,north indian,600,2,0.0,1,28.5278198,77.1937245,medium,0.0
18409207,Twenty Four Seven,New Delhi,fast food,300,1,0.0,0,28.5239134,77.1898485,low,0.0
6341,McDonald's,New Delhi,fast food,500,2,3.4,91,28.7240647,77.1135938,medium,3.4
1951,Moti Mahal Delux Tandoori Trail,New Delhi,north indian,1000,3,3.2,151,28.7240733,77.1136837,high,3.2
250,Pizza Hut,New Delhi,italian,1000,3,2.8,83,28.7241629,77.1136837,high,2.8
312753,Dill's Chawla Chik-Inn,New Delhi,north indian,700,2,2.9,4,28.494557,77.1444781,medium,2.9
312983,Tandoori Zaaika,New Delhi,north indian,500,2,3.0,4,28.4785954,77.1280511,medium,3.0
18492029,Aap Ki Khatir,New Delhi,mughlai,400,1,0.0,0,28.4932341,77.1482134,medium,0.0
18489541,Aggarwal Sweets,New Delhi,mithai,250,1,0.0,0,28.493198,77.1459577,low,0.0
18486862,Baskin Robbins,New Delhi,ice cream,300,1,0.0,1,28.5009424,77.1663774,low,0.0
18492025,Bikaner Sweets,New Delhi,mithai,400,1,0.0,0,28.4940407,77.1651082,medium,0.0
18352672,Bollywood Khana,New Delhi,north indian,150,1,0.0,0,28.4798478,77.1257624,low,0.0
18489825,Cake And Bakes,New Delhi,bakery,200,1,0.0,0,28.4941305,77.1449374,low,0.0
18340302,Cake Point,New Delhi,bakery,600,2,0.0,0,28.4945103,77.1501341,medium,0.0
18489819,Chinese Corner,New Delhi,chinese,150,1,0.0,0,28.4940831,77.1451213,low,0.0
18175297,Choudhary Dhaba,New Delhi,north indian,350,1,0.0,2,28.4930732,77.1462741,medium,0.0
18034037,Green Chick Chop,New Delhi,raw meats,350,1,0.0,0,28.4932439,77.164633,medium,0.0
18175282,Green Chick Chop,New Delhi,raw meats,350,1,0.0,3,28.4786827,77.1208414,medium,0.0
18489532,Gujjar Dhaba,New Delhi,mughlai,200,1,0.0,0,28.4801014,77.124642,low,0.0
18277178,Hotel Aditi,New Delhi,north indian,200,1,0.0,1,28.49366438,77.14572687,low,0.0
18408079,JMD Food Palace,New Delhi,north indian,500,2,0.0,2,28.4975958,77.1603368,medium,0.0
18232989,Kitchen Namaste,New Delhi,north indian,200,1,0.0,0,28.4997301,77.1618543,low,0.0
18492033,Lajawab Chicken & Fish Fry,New Delhi,mughlai,350,1,0.0,0,28.4925721,77.1465358,medium,0.0
18489832,Lotus Kitchen,New Delhi,north indian,100,1,0.0,0,28.4945886,77.1444856,low,0.0
18467388,Manami Japanese Restaurant,New Delhi,japanese,1000,3,0.0,0,28.4968258,77.1604883,high,0.0
18175299,Manna Sweets & Restaurant,New Delhi,mithai,200,1,0.0,1,28.49609444,77.14563056,low,0.0
18337908,Moets Curry Pot,New Delhi,north indian,1200,3,0.0,1,28.4996281,77.1442598,high,0.0
18463608,Mr. Sub,New Delhi,fast food,400,1,0.0,2,28.500868,77.1663257,medium,0.0
18489836,New Gaurav Dhaba,New Delhi,north indian,250,1,0.0,0,28.5020291,77.1682117,low,0.0
18277163,Pandit Ji Ki Apni Rasoi,New Delhi,north indian,250,1,0.0,2,28.4945867,77.1443624,low,0.0
18489545,Rajdhani Restaurant,New Delhi,north indian,200,1,0.0,0,28.5456553,77.126809,low,0.0
18277176,Saraswati Food Corner,New Delhi,chinese,250,1,0.0,1,28.494763,77.1457322,low,0.0
18175278,Shri Balaji Bhojnalaya,New Delhi,north indian,250,1,0.0,1,28.4945672,77.1443655,low,0.0
18489808,Swadist Bhojnalaya,New Delhi,chinese,200,1,0.0,2,28.494662,77.145774,low,0.0
18446867,Swiss Gourmessa,New Delhi,bakery,500,2,0.0,0,28.4960891,77.162106,medium,0.0
18486879,Truly Yours,New Delhi,north indian,200,1,0.0,0,28.4975835,77.1603672,low,0.0
18489852,Uttrakhand Hotel,New Delhi,north indian,200,1,0.0,0,28.4949478,77.1606287,low,0.0
18489804,Vandana Food Corner,New Delhi,fast food,150,1,0.0,0,28.4946506,77.1457079,low,0.0
18489802,Zaika Biryani,New Delhi,mughlai,350,1,0.0,0,28.4936685,77.1457358,medium,0.0
3207,Buzz,New Delhi,north indian,2000,4,3.4,220,28.52954866,77.22022153,high,3.4
4752,Lighthouse 13,New Delhi,north indian,2100,4,3.4,570,28.53013602,77.21950337,high,3.4
4830,Berco's,New Delhi,chinese,1100,3,3.8,565,28.5293802,77.2200822,high,3.8
4341,The Great Kabab Factory,New Delhi,north indian,2200,4,3.5,498,28.52937369,77.22012531,high,3.5
307237,The Tea Place by Manjushree,New Delhi,cafe,700,2,4.1,92,28.52987562,77.21996941,medium,4.1
18260028,Victoria,New Delhi,north indian,1200,3,3.2,20,28.6465486,77.242985,high,3.2
18317481,Aces - The Card Room,New Delhi,finger food,2000,4,0.0,2,28.6463865,77.2431646,high,0.0
18317473,Curzon - The Royal Bar,New Delhi,finger food,1000,3,0.0,0,28.6464675,77.2430748,high,0.0
18317479,London Eye - The Open Lounge,New Delhi,finger food,2000,4,0.0,0,28.6464675,77.2430748,high,0.0
18317476,Lord's - The Sports Lounge,New Delhi,finger food,2000,4,0.0,1,28.6463374,77.2431197,high,0.0
18317483,Viceroy - The Coffee Shop,New Delhi,cafe,1000,3,0.0,0,28.6463865,77.2431646,high,0.0
312576,Munch Nation,New Delhi,chinese,350,1,3.8,727,28.7053075,77.1957717,medium,3.8
5347,"34, Chowringhee Lane",New Delhi,fast food,250,1,3.2,62,28.7046135,77.1901231,low,3.2
300945,Any Time Food,New Delhi,fast food,400,1,2.6,52,28.7060386,77.1906165,medium,2.6
300934,Bikaner Sweet House,New Delhi,mithai,200,1,3.2,16,28.7059577,77.1907064,low,3.2
3223,Domino's Pizza,New Delhi,pizza,700,2,2.8,94,28.7058889,77.1899876,medium,2.8
307554,Giani,New Delhi,ice cream,400,1,2.9,39,28.7057614,77.1905267,medium,2.9
967,Grand Plaza,New Delhi,north indian,800,2,3.3,255,28.7051811,77.1900774,high,3.3
6196,Great Wall,New Delhi,north indian,1200,3,2.7,47,28.7084444,77.1914251,high,2.7
18381220,Healthy Food Station,New Delhi,salad,400,1,3.1,25,28.7082825,77.1916048,medium,3.1
2491,Hostess Tasty Bites,New Delhi,chinese,500,2,3.1,16,28.7065192,77.190546,medium,3.1
1041,Hot Pot,New Delhi,chinese,500,2,3.1,105,28.7068586,77.1907078,medium,3.1
982,Kabab Factory,New Delhi,north indian,700,2,3.0,12,28.7086256,77.1914273,medium,3.0
18352186,Keventers,New Delhi,beverages,400,1,3.1,17,28.7060128,77.190347,medium,3.1
9380,Krishna Sweet House,New Delhi,mithai,200,1,3.3,32,28.7058031,77.1904379,low,3.3
1303,Mitraz,New Delhi,north indian,850,2,3.4,101,28.7064175,77.1898978,high,3.4
18168462,Nut Khut Chaats & Snacks,New Delhi,fast food,300,1,3.2,8,28.7066366,77.1905958,low,3.2
311734,Subway,New Delhi,american,500,2,3.4,68,28.7061024,77.190347,medium,3.4
2291,The Host,New Delhi,chinese,450,1,2.7,20,28.7074189,77.19147,medium,2.7
9427,Chacha Di Hatti,New Delhi,street food,100,1,3.7,78,28.7059747,77.1902762,low,3.7
5874,Cocoberry,New Delhi,desserts,300,1,3.5,62,28.7050829,77.1899876,low,3.5
3375,Eating Corner,New Delhi,north indian,300,1,3.7,142,28.7057958,77.1908861,low,3.7
312353,El Posto,New Delhi,bakery,300,1,3.5,41,28.7057958,77.1908861,low,3.5
180,McDonald's,New Delhi,fast food,500,2,3.6,122,28.7059465,77.1901224,medium,3.6
18057822,Pizza Station,New Delhi,pizza,300,1,3.5,20,28.7072177,77.1908398,low,3.5
6607,Puri Bakers,New Delhi,bakery,300,1,3.7,128,28.7059982,77.1906614,low,3.7
18247031,JAIL - Behind The Bar,New Delhi,north indian,1600,3,4.1,155,28.705002,77.1900774,high,4.1
18264447,Curry Shurry,New Delhi,north indian,600,2,3.3,28,28.7070075,77.1843721,medium,3.3
300911,Frontier,New Delhi,bakery,200,1,3.2,15,28.7094795,77.1854054,low,3.2
4090,Hari Om Bhojnalaya,New Delhi,north indian,400,1,3.2,21,28.7084342,77.1847764,medium,3.2
5729,Nirmal's,New Delhi,chinese,400,1,2.7,9,28.7092918,77.1853155,medium,2.7
309704,Sardar A Pure Meat Shop,New Delhi,raw meats,150,1,2.8,13,28.7077411,77.1845518,low,2.8
964,The Dragon Hucks,New Delhi,chinese,800,2,3.3,97,28.7092918,77.1853155,high,3.3
307333,Green Chick Chop,New Delhi,raw meats,350,1,3.5,38,28.7070075,77.1843721,medium,3.5
5765,New Arjun Bombay Pav Bhaji,New Delhi,street food,250,1,3.8,234,28.7084514,77.1849561,low,3.8
18037821,Sweeter Delight,New Delhi,bakery,300,1,0.0,3,28.7093409,77.1853604,low,0.0
18400738,Madaari,New Delhi,north indian,1200,3,4.3,113,28.70696168,77.18417834,high,4.3
307730,Amritsari Express,New Delhi,north indian,400,1,3.4,33,28.656862,77.1467199,medium,3.4
305251,Barista,New Delhi,cafe,650,2,3.1,18,28.657132,77.1467244,medium,3.1
312087,Baskin Robbins,New Delhi,ice cream,300,1,3.1,6,28.6569524,77.1466016,low,3.1
18070503,Bikano's Chat Cafe,New Delhi,street food,500,2,2.7,31,28.6568605,77.1467395,medium,2.7
18454460,Burger Singh,New Delhi,burger,500,2,3.3,19,28.6571714,77.1471307,medium,3.3
18419902,Cafe Grub,New Delhi,chinese,300,1,3.2,13,28.6567691,77.1466243,low,3.2
307356,Chicago Pizza,New Delhi,pizza,800,2,2.9,48,28.6568454,77.1467447,high,2.9
8580,Cocoberry,New Delhi,desserts,300,1,3.1,25,28.656802,77.146731,low,3.1
18324914,Dosa Plaza,New Delhi,south indian,400,1,3.2,13,28.6568816,77.1467418,medium,3.2
300473,Karim's,New Delhi,north indian,700,2,3.3,79,28.6567624,77.1468835,medium,3.3
306250,Kebab Xpress,New Delhi,north indian,600,2,3.2,32,28.6568545,77.1467374,medium,3.2
18356784,Keventers,New Delhi,beverages,400,1,3.3,11,28.6568576,77.1467208,medium,3.3
8373,KFC,New Delhi,american,500,2,2.6,87,28.6571438,77.1467938,medium,2.6
308101,Paranthas 21,New Delhi,north indian,350,1,3.3,28,28.6568519,77.1468714,medium,3.3
8840,Subway,New Delhi,american,500,2,2.6,69,28.6570013,77.146751,medium,2.6
18228870,Wow! Momo,New Delhi,tibetan,350,1,3.2,41,28.6571824,77.1469278,medium,3.2
7066,Berco's,New Delhi,chinese,1100,3,3.5,120,28.6568579,77.1467263,high,3.5
305479,Dunkin' Donuts,New Delhi,burger,600,2,3.5,107,28.6568576,77.146741,medium,3.5
8845,Giani's,New Delhi,ice cream,400,1,3.5,33,28.6568212,77.146642,medium,3.5
7509,The Beer Cafe,New Delhi,finger food,1200,3,3.8,371,28.6570681,77.1466576,high,3.8
302715,Basil Tree,New Delhi,north indian,1000,3,2.4,96,28.656931,77.1469965,high,2.4
18241509,Chaayos,New Delhi,cafe,400,1,4.1,60,28.6569808,77.146758,medium,4.1
18277003,QD's Restaurant,New Delhi,chinese,800,2,4.1,137,28.6571509,77.1468497,high,4.1
7547,Ada e Handi Restaurant,New Delhi,mughlai,700,2,2.6,34,28.5796973,77.1701749,medium,2.6
301236,Darjeeling Momos,New Delhi,chinese,250,1,2.9,22,28.5799686,77.1706691,low,2.9
18082630,Ingredients,New Delhi,north indian,750,2,3.3,27,28.57900639,77.18306556,high,3.3
7548,Al Quresh,New Delhi,north indian,600,2,3.6,62,28.5799748,77.1702647,medium,3.6
310419,Angels in my Kitchen,New Delhi,bakery,350,1,3.5,57,28.5795586,77.1701299,medium,3.5
4634,Aapki Rasoi,New Delhi,north indian,300,1,3.1,15,28.6575224,77.1420513,low,3.1
18228874,Bats On Delivery,New Delhi,north indian,700,2,3.1,17,28.6595295,77.1408316,medium,3.1
18433904,Bimbo Cakes,New Delhi,bakery,400,1,3.2,10,0.0,0.0,medium,3.2
312145,Burger Bros,New Delhi,fast food,300,1,3.1,21,28.6581968,77.142103,low,3.1
304585,Chinese Food Corner,New Delhi,chinese,500,2,2.5,20,28.6590321,77.1397456,medium,2.5
312916,CL Snacks,New Delhi,street food,150,1,3.1,7,28.6567779,77.1399797,low,3.1
313006,Kapoor's Sanjha Chulha,New Delhi,north indian,500,2,3.0,5,28.6578471,77.1401443,medium,3.0
305861,King's,New Delhi,ice cream,150,1,3.2,7,28.6576259,77.14251,low,3.2
9026,Kumar Hotel,New Delhi,north indian,700,2,3.4,57,28.6567194,77.1395053,medium,3.4
309178,Kumar Pastry Shop,New Delhi,bakery,300,1,3.2,31,28.658983,77.1414135,low,3.2
18249097,Midnight Adda,New Delhi,north indian,600,2,3.0,6,28.6594663,77.139708,medium,3.0
308880,Mughlaai Daawat,New Delhi,north indian,550,2,2.9,8,28.6617937,77.1414048,medium,2.9
18382113,Pindiwala,New Delhi,mughlai,500,2,3.0,4,0.0,0.0,medium,3.0
18241861,Pipes & Hipes,New Delhi,north indian,900,2,3.0,8,28.6588206,77.1433724,high,3.0
310162,Sai Rasoi,New Delhi,chinese,500,2,3.1,9,0.0,0.0,medium,3.1
303589,Snaxpress Tastes & Cakes,New Delhi,bakery,200,1,2.9,5,28.6577012,77.1399344,low,2.9
311459,Veggie Adda,New Delhi,north indian,400,1,3.4,25,28.6590028,77.1398511,medium,3.4
9053,C L Corner,New Delhi,street food,100,1,3.8,85,28.6566565,77.1399823,low,3.8
312893,Chin 10,New Delhi,north indian,500,2,3.5,53,28.6570966,77.1411461,medium,3.5
18273640,Kati Roll Cottage,New Delhi,fast food,200,1,3.7,39,28.6594485,77.1409215,low,3.7
308130,Kings Kulfi,New Delhi,ice cream,150,1,3.7,39,28.6576448,77.1424685,low,3.7
5663,Paramjeet Machi Wala,New Delhi,seafood,700,2,3.6,99,28.6562368,77.1396116,medium,3.6
18247005,Rajan Corner,New Delhi,south indian,400,1,3.6,20,28.6587838,77.1414608,medium,3.6
18449827,Amit Dhaba,New Delhi,fast food,200,1,0.0,0,28.6576159,77.1389292,low,0.0
18342574,Apni Rasoi,New Delhi,north indian,500,2,0.0,0,28.6575323,77.1421854,medium,0.0
18391689,Chap Corner,New Delhi,street food,250,1,0.0,0,0.0,0.0,low,0.0
304573,Chinese Corner,New Delhi,fast food,350,1,0.0,0,28.6588187,77.1428234,medium,0.0
304586,Evergreen Punjabi Swad,New Delhi,north indian,200,1,0.0,2,28.6574122,77.1392457,low,0.0
18449629,Giani,New Delhi,ice cream,400,1,0.0,0,28.6576022,77.1422037,medium,0.0
18451179,Hot & Hot Shudhir Chinese Point,New Delhi,chinese,300,1,0.0,0,28.6581714,77.1411461,low,0.0
18451158,Hungerz Hub,New Delhi,burger,250,1,0.0,0,28.6594736,77.1389966,low,0.0
18451166,Magic Mo:Mo Corner,New Delhi,chinese,250,1,0.0,0,28.6582366,77.1419683,low,0.0
18238245,Malhotra's Zayeeka,New Delhi,north indian,500,2,0.0,1,28.6574573,77.1391896,medium,0.0
308110,Moji Dhaba,New Delhi,north indian,400,1,0.0,0,28.6621083,77.1461711,medium,0.0
312213,Naughty 9 Kitchen & Bar,New Delhi,north indian,600,2,0.0,3,28.6570186,77.1414553,medium,0.0
18410370,Street Chaat Chatoron Ka Adda,New Delhi,street food,100,1,0.0,0,0.0,0.0,low,0.0
18236975,Syall Kotian Da Dhaba,New Delhi,north indian,500,2,0.0,0,0.0,0.0,medium,0.0
